model_path,model_id,revision,param_name,layer_index,block_type,shape,rows,cols,design_rank,actual_rank,rank_ratio,svd_90_percent_rank,svd_90_percent_ratio,mean,std,var,min,max,sparsity,dtype,created_at
data/models,Qwen/Qwen3-4B,,model.layers.2.self_attn.q_proj.weight,2,q_proj,"(4096, 2560)",4096,2560,2560,2560,1.0,1300,0.5078125,-9.72124553300091e-07,0.022372234612703323,0.0005005168495699763,-0.337890625,0.275390625,1.9073486328125e-07,float32,2025-09-02T08:17:32.635882
data/models,Qwen/Qwen3-4B,,model.layers.2.self_attn.v_proj.weight,2,v_proj,"(1024, 2560)",1024,2560,1024,1024,1.0,621,0.6064453125,1.812469054129906e-05,0.024205965921282768,0.0005859287921339273,-0.2158203125,0.2041015625,0.0,float32,2025-09-02T08:17:32.635882
data/models,Qwen/Qwen3-4B,,model.layers.3.input_layernorm.weight,3,norm,"(2560,)",1,2560,1,1,1.0,1,1.0,0.08414023369550705,0.028481636196374893,0.0008112035575322807,-0.1748046875,0.3046875,0.0,float32,2025-09-02T08:17:32.635882
data/models,Qwen/Qwen3-4B,,model.layers.3.mlp.down_proj.weight,3,other,"(2560, 9728)",2560,9728,2560,2560,1.0,1784,0.696875,-1.9196002654098265e-07,0.019127635285258293,0.0003658664063550532,-0.734375,0.58203125,6.82630037006579e-07,float32,2025-09-02T08:17:32.635882
data/models,Qwen/Qwen3-4B,,model.layers.3.mlp.gate_proj.weight,3,other,"(9728, 2560)",9728,2560,2560,2560,1.0,1602,0.62578125,-6.111551192589104e-05,0.02501935139298439,0.0006259679212234914,-0.353515625,0.49609375,2.7706748560855265e-06,float32,2025-09-02T08:17:32.635882
data/models,Qwen/Qwen3-4B,,model.layers.3.mlp.up_proj.weight,3,other,"(9728, 2560)",9728,2560,2560,2560,1.0,1707,0.666796875,2.254293121950468e-06,0.018496669828891754,0.0003421268193051219,-0.4609375,0.396484375,1.2046412417763157e-06,float32,2025-09-02T08:17:32.635882
data/models,Qwen/Qwen3-4B,,model.layers.3.post_attention_layernorm.weight,3,norm,"(2560,)",1,2560,1,1,1.0,1,1.0,0.740797221660614,0.19143271446228027,0.03664648160338402,-0.2138671875,4.375,0.0,float32,2025-09-02T08:17:32.635882
data/models,Qwen/Qwen3-4B,,model.layers.3.self_attn.k_norm.weight,3,norm,"(128,)",1,128,1,1,1.0,1,1.0,1.763288140296936,0.6142411828041077,0.3772922456264496,-0.02490234375,3.78125,0.0,float32,2025-09-02T08:17:32.635882
data/models,Qwen/Qwen3-4B,,model.layers.3.self_attn.k_proj.weight,3,k_proj,"(1024, 2560)",1024,2560,1024,1024,1.0,579,0.5654296875,9.867656444839668e-06,0.022439012303948402,0.0005035092472098768,-0.353515625,0.33984375,3.814697265625e-07,float32,2025-09-02T08:17:32.635882
data/models,Qwen/Qwen3-4B,,model.layers.3.self_attn.o_proj.weight,3,o_proj,"(2560, 4096)",2560,4096,2560,2560,1.0,1292,0.5046875,-9.322660616817302e-07,0.022642765194177628,0.0005126948235556483,-0.34375,0.412109375,3.814697265625e-07,float32,2025-09-02T08:17:32.635882
data/models,Qwen/Qwen3-4B,,model.layers.3.self_attn.q_norm.weight,3,norm,"(128,)",1,128,1,1,1.0,1,1.0,1.6681697368621826,0.48787832260131836,0.2380252480506897,-0.2353515625,2.84375,0.0,float32,2025-09-02T08:17:32.635882
data/models,Qwen/Qwen3-4B,,model.layers.3.self_attn.q_proj.weight,3,q_proj,"(4096, 2560)",4096,2560,2560,2560,1.0,1240,0.484375,-5.780459559900919e-06,0.022438911721110344,0.0005035047652199864,-0.453125,0.306640625,6.67572021484375e-07,float32,2025-09-02T08:17:32.635882
data/models,Qwen/Qwen3-4B,,model.layers.3.self_attn.v_proj.weight,3,v_proj,"(1024, 2560)",1024,2560,1024,1024,1.0,614,0.599609375,5.643137228616979e-06,0.024370521306991577,0.0005939222755841911,-0.193359375,0.1689453125,3.814697265625e-07,float32,2025-09-02T08:17:32.635882
data/models,Qwen/Qwen3-4B,,model.layers.4.input_layernorm.weight,4,norm,"(2560,)",1,2560,1,1,1.0,1,1.0,0.12055953592061996,0.028784364461898804,0.0008285396033897996,-0.10595703125,0.37109375,0.0,float32,2025-09-02T08:17:32.635882
data/models,Qwen/Qwen3-4B,,model.layers.4.mlp.down_proj.weight,4,other,"(2560, 9728)",2560,9728,2560,2560,1.0,1872,0.73125,7.220379302452784e-06,0.020702706649899483,0.0004286020703148097,-0.66015625,0.64453125,2.4092824835526317e-07,float32,2025-09-02T08:17:32.635882
data/models,Qwen/Qwen3-4B,,model.layers.4.mlp.gate_proj.weight,4,other,"(9728, 2560)",9728,2560,2560,2560,1.0,1726,0.67421875,-5.757669350714423e-05,0.03124932013452053,0.0009765200666151941,-0.30859375,0.318359375,2.8108295641447366e-07,float32,2025-09-02T08:17:32.635882
data/models,Qwen/Qwen3-4B,,model.layers.4.mlp.up_proj.weight,4,other,"(9728, 2560)",9728,2560,2560,2560,1.0,1852,0.7234375,-2.722955230183288e-07,0.0203971229493618,0.0004160426033195108,-0.375,0.291015625,5.220112047697369e-07,float32,2025-09-02T08:17:32.635882
data/models,Qwen/Qwen3-4B,,model.layers.4.post_attention_layernorm.weight,4,norm,"(2560,)",1,2560,1,1,1.0,1,1.0,0.6366631388664246,0.13584071397781372,0.018452700227499008,-0.75,2.796875,0.0,float32,2025-09-02T08:17:32.635882
data/models,Qwen/Qwen3-4B,,model.layers.4.self_attn.k_norm.weight,4,norm,"(128,)",1,128,1,1,1.0,1,1.0,1.7718132734298706,1.2045977115631104,1.451055645942688,-0.0030364990234375,12.5,0.0,float32,2025-09-02T08:17:32.635882
data/models,Qwen/Qwen3-4B,,model.layers.4.self_attn.k_proj.weight,4,k_proj,"(1024, 2560)",1024,2560,1024,1024,1.0,608,0.59375,2.360174221394118e-05,0.02307923324406147,0.0005326509708538651,-0.7421875,0.55078125,0.0,float32,2025-09-02T08:17:32.635882
data/models,Qwen/Qwen3-4B,,model.layers.4.self_attn.o_proj.weight,4,o_proj,"(2560, 4096)",2560,4096,2560,2560,1.0,1357,0.530078125,-6.747955922037363e-06,0.023149846121668816,0.0005359153728932142,-0.48828125,0.392578125,3.814697265625e-07,float32,2025-09-02T08:17:32.635882
data/models,Qwen/Qwen3-4B,,model.layers.4.self_attn.q_norm.weight,4,norm,"(128,)",1,128,1,1,1.0,1,1.0,1.6636197566986084,0.5269613862037659,0.27768832445144653,0.001190185546875,3.234375,0.0,float32,2025-09-02T08:17:32.635882
data/models,Qwen/Qwen3-4B,,model.layers.4.self_attn.q_proj.weight,4,q_proj,"(4096, 2560)",4096,2560,2560,2560,1.0,1327,0.518359375,-1.4233710317057557e-06,0.022854480892419815,0.0005223272601142526,-0.31640625,0.43359375,5.7220458984375e-07,float32,2025-09-02T08:17:32.635882
data/models,Qwen/Qwen3-4B,,model.layers.4.self_attn.v_proj.weight,4,v_proj,"(1024, 2560)",1024,2560,1024,1024,1.0,665,0.6494140625,3.4264783607795835e-05,0.024622229859232903,0.0006062542088329792,-0.1884765625,0.177734375,0.0,float32,2025-09-02T08:17:32.635882
data/models,Qwen/Qwen3-4B,,model.layers.5.input_layernorm.weight,5,norm,"(2560,)",1,2560,1,1,1.0,1,1.0,0.12392856180667877,0.02864762395620346,0.0008206864004023373,-0.1328125,0.43359375,0.0,float32,2025-09-02T08:17:32.635882
data/models,Qwen/Qwen3-4B,,model.layers.5.mlp.down_proj.weight,5,other,"(2560, 9728)",2560,9728,2560,2560,1.0,1863,0.727734375,-4.797745418727573e-07,0.021369166672229767,0.0004566412535496056,-0.69140625,0.6640625,2.8108295641447366e-07,float32,2025-09-02T08:17:32.635882
data/models,Qwen/Qwen3-4B,,model.layers.5.mlp.gate_proj.weight,5,other,"(9728, 2560)",9728,2560,2560,2560,1.0,1769,0.691015625,-4.30290992881055e-06,0.029277078807353973,0.0008571473299525678,-0.9765625,0.45703125,4.417017886513158e-07,float32,2025-09-02T08:17:32.635882
data/models,Qwen/Qwen3-4B,,model.layers.5.mlp.up_proj.weight,5,other,"(9728, 2560)",9728,2560,2560,2560,1.0,1878,0.73359375,4.9555419536773115e-06,0.021628616377711296,0.0004677970428019762,-0.482421875,0.6796875,3.6139237253289475e-07,float32,2025-09-02T08:17:32.635882
data/models,Qwen/Qwen3-4B,,model.layers.5.post_attention_layernorm.weight,5,norm,"(2560,)",1,2560,1,1,1.0,1,1.0,0.4657069146633148,0.08045779913663864,0.006473457906395197,-0.435546875,1.6015625,0.0,float32,2025-09-02T08:17:32.635882
data/models,Qwen/Qwen3-4B,,model.layers.5.self_attn.k_norm.weight,5,norm,"(128,)",1,128,1,1,1.0,1,1.0,3.3200674057006836,2.05442214012146,4.220650672912598,-0.000133514404296875,17.625,0.0,float32,2025-09-02T08:17:32.635882
data/models,Qwen/Qwen3-4B,,model.layers.5.self_attn.k_proj.weight,5,k_proj,"(1024, 2560)",1024,2560,1024,1024,1.0,572,0.55859375,6.9904394877085e-06,0.022666102275252342,0.0005137522239238024,-0.3671875,0.333984375,3.814697265625e-07,float32,2025-09-02T08:17:32.635882
data/models,Qwen/Qwen3-4B,,model.layers.5.self_attn.o_proj.weight,5,o_proj,"(2560, 4096)",2560,4096,2560,2560,1.0,1333,0.520703125,-3.101432184848818e-06,0.022335104644298553,0.0004988568834960461,-0.42578125,0.421875,2.86102294921875e-07,float32,2025-09-02T08:17:32.635882
data/models,Qwen/Qwen3-4B,,model.layers.5.self_attn.q_norm.weight,5,norm,"(128,)",1,128,1,1,1.0,1,1.0,1.0565404891967773,0.5903672575950623,0.3485335111618042,0.0194091796875,4.71875,0.0,float32,2025-09-02T08:17:32.635882
data/models,Qwen/Qwen3-4B,,model.layers.5.self_attn.q_proj.weight,5,q_proj,"(4096, 2560)",4096,2560,2560,2560,1.0,1329,0.519140625,-5.563994818658102e-06,0.0227500032633543,0.0005175626138225198,-0.453125,0.384765625,4.76837158203125e-07,float32,2025-09-02T08:17:32.635882
data/models,Qwen/Qwen3-4B,,model.layers.5.self_attn.v_proj.weight,5,v_proj,"(1024, 2560)",1024,2560,1024,1024,1.0,626,0.611328125,2.1866382667212747e-05,0.024406621232628822,0.0005956831155344844,-0.1689453125,0.15625,7.62939453125e-07,float32,2025-09-02T08:17:32.635882
data/models,Qwen/Qwen3-4B,,model.layers.6.input_layernorm.weight,6,norm,"(2560,)",1,2560,1,1,1.0,1,1.0,0.17323604226112366,0.03845535218715668,0.0014788140542805195,-0.21484375,0.470703125,0.0,float32,2025-09-02T08:17:32.635882
data/models,Qwen/Qwen3-4B,,model.layers.6.mlp.down_proj.weight,6,other,"(2560, 9728)",2560,9728,2560,2560,1.0,1857,0.725390625,3.508070676616626e-06,0.02215665392577648,0.0004909173003397882,-0.9921875,1.0078125,3.6139237253289475e-07,float32,2025-09-02T08:17:32.635882
data/models,Qwen/Qwen3-4B,,model.layers.6.mlp.gate_proj.weight,6,other,"(9728, 2560)",9728,2560,2560,2560,1.0,1783,0.696484375,-3.150478733005002e-05,0.027638496831059456,0.000763886549975723,-0.478515625,0.400390625,3.212376644736842e-07,float32,2025-09-02T08:17:32.635882
data/models,Qwen/Qwen3-4B,,model.layers.6.mlp.up_proj.weight,6,other,"(9728, 2560)",9728,2560,2560,2560,1.0,1880,0.734375,2.209515741924406e-06,0.022223833948373795,0.0004938987549394369,-0.451171875,0.494140625,3.6139237253289475e-07,float32,2025-09-02T08:17:32.635882
data/models,Qwen/Qwen3-4B,,model.layers.6.post_attention_layernorm.weight,6,norm,"(2560,)",1,2560,1,1,1.0,1,1.0,0.4958903193473816,0.17005808651447296,0.028919752687215805,-0.427734375,7.71875,0.0,float32,2025-09-02T08:17:32.635882
data/models,Qwen/Qwen3-4B,,model.layers.6.self_attn.k_norm.weight,6,norm,"(128,)",1,128,1,1,1.0,1,1.0,1.6683404445648193,0.8450092077255249,0.7140405774116516,0.00439453125,8.1875,0.0,float32,2025-09-02T08:17:32.635882
data/models,Qwen/Qwen3-4B,,model.layers.6.self_attn.k_proj.weight,6,k_proj,"(1024, 2560)",1024,2560,1024,1024,1.0,608,0.59375,-1.195582990476396e-05,0.022750088945031166,0.0005175665719434619,-0.40234375,0.39453125,0.0,float32,2025-09-02T08:17:32.635882
data/models,Qwen/Qwen3-4B,,model.layers.6.self_attn.o_proj.weight,6,o_proj,"(2560, 4096)",2560,4096,2560,2560,1.0,1371,0.535546875,-6.19975253357552e-06,0.023033780977129936,0.0005305550876073539,-0.546875,0.51953125,4.76837158203125e-07,float32,2025-09-02T08:17:32.635882
data/models,Qwen/Qwen3-4B,,model.layers.6.self_attn.q_norm.weight,6,norm,"(128,)",1,128,1,1,1.0,1,1.0,1.5950727462768555,0.47212398052215576,0.22290106117725372,0.0267333984375,2.9375,0.0,float32,2025-09-02T08:17:32.635882
data/models,Qwen/Qwen3-4B,,model.layers.6.self_attn.q_proj.weight,6,q_proj,"(4096, 2560)",4096,2560,2560,2560,1.0,1321,0.516015625,1.1881545560754603e-06,0.023385178297758102,0.000546866562217474,-0.984375,0.76953125,4.76837158203125e-07,float32,2025-09-02T08:17:32.635882
data/models,Qwen/Qwen3-4B,,model.layers.6.self_attn.v_proj.weight,6,v_proj,"(1024, 2560)",1024,2560,1024,1024,1.0,684,0.66796875,1.8755476048681885e-05,0.024383708834648132,0.0005945652956143022,-0.23046875,0.26171875,0.0,float32,2025-09-02T08:17:32.635882
data/models,Qwen/Qwen3-4B,,model.layers.7.input_layernorm.weight,7,norm,"(2560,)",1,2560,1,1,1.0,1,1.0,0.2279796600341797,0.07341917604207993,0.005390374921262264,-1.71661376953125e-05,1.0234375,0.0,float32,2025-09-02T08:17:32.635882
data/models,Qwen/Qwen3-4B,,model.layers.7.mlp.down_proj.weight,7,other,"(2560, 9728)",2560,9728,2560,2560,1.0,1828,0.7140625,1.1431553481600076e-08,0.02230834774672985,0.0004976624040864408,-0.5859375,0.97265625,4.417017886513158e-07,float32,2025-09-02T08:17:32.635882
data/models,Qwen/Qwen3-4B,,model.layers.7.mlp.gate_proj.weight,7,other,"(9728, 2560)",9728,2560,2560,2560,1.0,1811,0.707421875,-4.9437509005656466e-05,0.027326222509145737,0.0007467223913408816,-0.404296875,0.55859375,2.4092824835526317e-07,float32,2025-09-02T08:17:32.635882
data/models,Qwen/Qwen3-4B,,model.layers.7.mlp.up_proj.weight,7,other,"(9728, 2560)",9728,2560,2560,2560,1.0,1883,0.735546875,1.7475655340604135e-06,0.022373031824827194,0.0005005525308661163,-0.54296875,0.5390625,3.212376644736842e-07,float32,2025-09-02T08:17:32.635882
data/models,Qwen/Qwen3-4B,,model.layers.7.post_attention_layernorm.weight,7,norm,"(2560,)",1,2560,1,1,1.0,1,1.0,0.5473014116287231,0.11274564266204834,0.012711579911410809,-0.32421875,2.8125,0.0,float32,2025-09-02T08:17:32.635882
data/models,Qwen/Qwen3-4B,,model.layers.7.self_attn.k_norm.weight,7,norm,"(128,)",1,128,1,1,1.0,1,1.0,1.797882080078125,0.5226213932037354,0.2731330990791321,0.08203125,3.40625,0.0,float32,2025-09-02T08:17:32.635882
data/models,Qwen/Qwen3-4B,,model.layers.7.self_attn.k_proj.weight,7,k_proj,"(1024, 2560)",1024,2560,1024,1024,1.0,586,0.572265625,-4.09228641728987e-06,0.022768987342715263,0.0005184267647564411,-0.5234375,0.478515625,1.1444091796875e-06,float32,2025-09-02T08:17:32.635882
data/models,Qwen/Qwen3-4B,,model.layers.7.self_attn.o_proj.weight,7,o_proj,"(2560, 4096)",2560,4096,2560,2560,1.0,1321,0.516015625,-2.4994492378027644e-06,0.022761447355151176,0.0005180835141800344,-0.6171875,0.380859375,1.9073486328125e-07,float32,2025-09-02T08:17:32.635882
data/models,Qwen/Qwen3-4B,,model.layers.7.self_attn.q_norm.weight,7,norm,"(128,)",1,128,1,1,1.0,1,1.0,1.75537109375,0.44775068759918213,0.20048066973686218,0.21484375,3.140625,0.0,float32,2025-09-02T08:17:32.635882
data/models,Qwen/Qwen3-4B,,model.layers.7.self_attn.q_proj.weight,7,q_proj,"(4096, 2560)",4096,2560,2560,2560,1.0,1264,0.49375,8.136295036820229e-06,0.022746162489056587,0.0005173879326321185,-0.359375,0.3828125,1.9073486328125e-07,float32,2025-09-02T08:17:32.635882
data/models,Qwen/Qwen3-4B,,model.layers.7.self_attn.v_proj.weight,7,v_proj,"(1024, 2560)",1024,2560,1024,1024,1.0,638,0.623046875,8.384874490729999e-06,0.02608495019376278,0.0006804246222600341,-0.1484375,0.1611328125,7.62939453125e-07,float32,2025-09-02T08:17:32.635882
data/models,Qwen/Qwen3-4B,,model.layers.8.input_layernorm.weight,8,norm,"(2560,)",1,2560,1,1,1.0,1,1.0,0.3002173900604248,0.0682368054986,0.004656261298805475,-0.00173187255859375,1.0,0.0,float32,2025-09-02T08:17:32.635882
data/models,Qwen/Qwen3-4B,,model.layers.8.mlp.down_proj.weight,8,other,"(2560, 9728)",2560,9728,2560,2560,1.0,1811,0.707421875,3.6901208204653813e-06,0.02297709695994854,0.0005279469769448042,-0.859375,0.9375,3.6139237253289475e-07,float32,2025-09-02T08:17:32.635882
data/models,Qwen/Qwen3-4B,,model.layers.8.mlp.gate_proj.weight,8,other,"(9728, 2560)",9728,2560,2560,2560,1.0,1825,0.712890625,1.2120845894969534e-05,0.025471678003668785,0.0006488063954748213,-0.369140625,0.50390625,2.4092824835526317e-07,float32,2025-09-02T08:17:32.635882
data/models,Qwen/Qwen3-4B,,model.layers.8.mlp.up_proj.weight,8,other,"(9728, 2560)",9728,2560,2560,2560,1.0,1880,0.734375,-5.270624114928069e-07,0.02289845421910286,0.0005243392079137266,-0.53125,0.5625,4.0154708059210524e-07,float32,2025-09-02T08:17:32.635882
data/models,Qwen/Qwen3-4B,,model.layers.8.post_attention_layernorm.weight,8,norm,"(2560,)",1,2560,1,1,1.0,1,1.0,0.5394539833068848,0.11099887639284134,0.012320751324295998,-0.2392578125,0.9140625,0.0,float32,2025-09-02T08:17:32.635882
data/models,Qwen/Qwen3-4B,,model.layers.8.self_attn.k_norm.weight,8,norm,"(128,)",1,128,1,1,1.0,1,1.0,1.6194286346435547,0.9035049080848694,0.8163211345672607,-0.003265380859375,9.3125,0.0,float32,2025-09-02T08:17:32.635882
data/models,Qwen/Qwen3-4B,,model.layers.8.self_attn.k_proj.weight,8,k_proj,"(1024, 2560)",1024,2560,1024,1024,1.0,580,0.56640625,1.2314327250351198e-05,0.023176338523626328,0.0005371426814235747,-0.38671875,0.365234375,0.0,float32,2025-09-02T08:17:32.635882
data/models,Qwen/Qwen3-4B,,model.layers.8.self_attn.o_proj.weight,8,o_proj,"(2560, 4096)",2560,4096,2560,2560,1.0,1361,0.531640625,8.453774853478535e-07,0.02330312691628933,0.000543035741429776,-0.30078125,0.4609375,4.76837158203125e-07,float32,2025-09-02T08:17:32.635882
data/models,Qwen/Qwen3-4B,,model.layers.8.self_attn.q_norm.weight,8,norm,"(128,)",1,128,1,1,1.0,1,1.0,1.5690422058105469,0.44614002108573914,0.19904091954231262,0.05224609375,3.8125,0.0,float32,2025-09-02T08:17:32.635882
data/models,Qwen/Qwen3-4B,,model.layers.8.self_attn.q_proj.weight,8,q_proj,"(4096, 2560)",4096,2560,2560,2560,1.0,1285,0.501953125,6.702276550640818e-06,0.022865479812026024,0.0005228301743045449,-0.328125,0.34375,3.814697265625e-07,float32,2025-09-02T08:17:32.635882
data/models,Qwen/Qwen3-4B,,model.layers.8.self_attn.v_proj.weight,8,v_proj,"(1024, 2560)",1024,2560,1024,1024,1.0,672,0.65625,7.5060925155412406e-06,0.026036057621240616,0.0006778762908652425,-0.1455078125,0.1416015625,0.0,float32,2025-09-02T08:17:32.635882
data/models,Qwen/Qwen3-4B,,model.layers.9.input_layernorm.weight,9,norm,"(2560,)",1,2560,1,1,1.0,1,1.0,0.303788423538208,0.06897756457328796,0.004757904913276434,-0.000370025634765625,1.15625,0.0,float32,2025-09-02T08:17:32.635882
data/models,Qwen/Qwen3-4B,,model.layers.9.mlp.down_proj.weight,9,other,"(2560, 9728)",2560,9728,2560,2560,1.0,1807,0.705859375,4.869896201853408e-07,0.021771857514977455,0.0004740137665066868,-0.451171875,0.671875,2.8108295641447366e-07,float32,2025-09-02T08:17:32.635882
data/models,Qwen/Qwen3-4B,,model.layers.9.mlp.gate_proj.weight,9,other,"(9728, 2560)",9728,2560,2560,2560,1.0,1771,0.691796875,5.322445940691978e-05,0.02752644009888172,0.0007577048963867128,-0.474609375,0.48828125,3.212376644736842e-07,float32,2025-09-02T08:17:32.635882
data/models,Qwen/Qwen3-4B,,model.layers.9.mlp.up_proj.weight,9,other,"(9728, 2560)",9728,2560,2560,2560,1.0,1897,0.741015625,3.816455318883527e-06,0.02197231724858284,0.0004827827215194702,-0.447265625,0.4140625,3.6139237253289475e-07,float32,2025-09-02T08:17:32.635882
data/models,Qwen/Qwen3-4B,,model.layers.9.post_attention_layernorm.weight,9,norm,"(2560,)",1,2560,1,1,1.0,1,1.0,0.6146951913833618,0.1511135995388031,0.022835317999124527,-0.00011110305786132812,1.2109375,0.0,float32,2025-09-02T08:17:32.635882
data/models,Qwen/Qwen3-4B,,model.layers.9.self_attn.k_norm.weight,9,norm,"(128,)",1,128,1,1,1.0,1,1.0,1.5694469213485718,0.6319392323493958,0.3993471562862396,-0.00640869140625,3.109375,0.0,float32,2025-09-02T08:17:32.635882
data/models,Qwen/Qwen3-4B,,model.layers.9.self_attn.k_proj.weight,9,k_proj,"(1024, 2560)",1024,2560,1024,1024,1.0,558,0.544921875,-8.538518159184605e-08,0.022358080372214317,0.0004998837830498815,-0.63671875,0.78125,3.814697265625e-07,float32,2025-09-02T08:17:32.635882
data/models,Qwen/Qwen3-4B,,model.layers.9.self_attn.o_proj.weight,9,o_proj,"(2560, 4096)",2560,4096,2560,2560,1.0,1278,0.49921875,-1.1215745871595573e-05,0.02308841049671173,0.0005330747226253152,-0.365234375,0.796875,2.86102294921875e-07,float32,2025-09-02T08:17:32.635882
data/models,Qwen/Qwen3-4B,,model.layers.9.self_attn.q_norm.weight,9,norm,"(128,)",1,128,1,1,1.0,1,1.0,1.6175098419189453,0.48851972818374634,0.23865151405334473,-0.0140380859375,3.3125,0.0,float32,2025-09-02T08:17:32.635882
data/models,Qwen/Qwen3-4B,,model.layers.9.self_attn.q_proj.weight,9,q_proj,"(4096, 2560)",4096,2560,2560,2560,1.0,1234,0.48203125,-9.795315236260649e-06,0.022325413301587105,0.0004984241095371544,-0.326171875,0.5546875,3.814697265625e-07,float32,2025-09-02T08:17:32.635882
data/models,Qwen/Qwen3-4B,,model.layers.9.self_attn.v_proj.weight,9,v_proj,"(1024, 2560)",1024,2560,1024,1024,1.0,631,0.6162109375,-1.2259358300070744e-05,0.026289062574505806,0.0006911148084327579,-0.15625,0.1640625,0.0,float32,2025-09-02T08:17:32.635882
data/models,Qwen/Qwen3-4B,,model.layers.15.input_layernorm.weight,15,norm,"(2560,)",1,2560,1,1,1.0,1,1.0,0.4036336839199066,0.17063966393470764,0.029117893427610397,0.044677734375,1.3515625,0.0,float32,2025-09-02T08:17:32.635882
data/models,Qwen/Qwen3-4B,,model.layers.15.mlp.down_proj.weight,15,other,"(2560, 9728)",2560,9728,2560,2560,1.0,1793,0.700390625,2.4379742171731777e-06,0.022785089910030365,0.0005191603559069335,-0.52734375,0.83203125,2.8108295641447366e-07,float32,2025-09-02T08:17:32.635882
data/models,Qwen/Qwen3-4B,,model.layers.15.post_attention_layernorm.weight,15,norm,"(2560,)",1,2560,1,1,1.0,1,1.0,0.6152583956718445,0.2078332006931305,0.043194640427827835,-0.2578125,1.5859375,0.0,float32,2025-09-02T08:17:32.635882
data/models,Qwen/Qwen3-4B,,model.layers.16.input_layernorm.weight,16,norm,"(2560,)",1,2560,1,1,1.0,1,1.0,0.5703298449516296,0.27839717268943787,0.07750498503446579,0.04541015625,1.53125,0.0,float32,2025-09-02T08:17:32.635882
data/models,Qwen/Qwen3-4B,,model.layers.16.mlp.down_proj.weight,16,other,"(2560, 9728)",2560,9728,2560,2560,1.0,1801,0.703515625,1.1053053867726703e-06,0.022423507645726204,0.0005028137238696218,-1.234375,1.1484375,2.8108295641447366e-07,float32,2025-09-02T08:17:32.635882
data/models,Qwen/Qwen3-4B,,model.layers.16.mlp.gate_proj.weight,16,other,"(9728, 2560)",9728,2560,2560,2560,1.0,1752,0.684375,3.6835983337368816e-05,0.023971090093255043,0.0005746131646446884,-0.49609375,0.5390625,3.6139237253289475e-07,float32,2025-09-02T08:17:32.635882
data/models,Qwen/Qwen3-4B,,model.layers.16.mlp.up_proj.weight,16,other,"(9728, 2560)",9728,2560,2560,2560,1.0,1836,0.7171875,-7.246017503348412e-06,0.023119155317544937,0.0005344953387975693,-0.8828125,1.0234375,6.424753289473684e-07,float32,2025-09-02T08:17:32.635882
data/models,Qwen/Qwen3-4B,,model.layers.16.post_attention_layernorm.weight,16,norm,"(2560,)",1,2560,1,1,1.0,1,1.0,0.6359020471572876,0.2223740965127945,0.04945024102926254,3.159046173095703e-06,2.75,0.0,float32,2025-09-02T08:17:32.635882
data/models,Qwen/Qwen3-4B,,model.layers.16.self_attn.k_norm.weight,16,norm,"(128,)",1,128,1,1,1.0,1,1.0,1.662954330444336,0.7056487798690796,0.4979402422904968,-0.00921630859375,5.28125,0.0,float32,2025-09-02T08:17:32.635882
data/models,Qwen/Qwen3-4B,,model.layers.16.self_attn.k_proj.weight,16,k_proj,"(1024, 2560)",1024,2560,1024,1024,1.0,488,0.4765625,-2.005830356210936e-05,0.022189881652593613,0.0004923908854834735,-0.34765625,0.43359375,1.1444091796875e-06,float32,2025-09-02T08:17:32.635882
data/models,Qwen/Qwen3-4B,,model.layers.16.self_attn.o_proj.weight,16,o_proj,"(2560, 4096)",2560,4096,2560,2560,1.0,1268,0.4953125,1.8405032164992008e-07,0.022223427891731262,0.0004938807687722147,-0.6953125,0.6171875,3.814697265625e-07,float32,2025-09-02T08:17:32.635882
data/models,Qwen/Qwen3-4B,,model.layers.16.self_attn.q_norm.weight,16,norm,"(128,)",1,128,1,1,1.0,1,1.0,1.5342693328857422,0.4381396472454071,0.19196635484695435,0.0174560546875,3.9375,0.0,float32,2025-09-02T08:17:32.635882
data/models,Qwen/Qwen3-4B,,model.layers.16.self_attn.q_proj.weight,16,q_proj,"(4096, 2560)",4096,2560,2560,2560,1.0,1152,0.45,-9.672681699157692e-06,0.022702805697917938,0.0005154174286872149,-0.353515625,0.32421875,3.814697265625e-07,float32,2025-09-02T08:17:32.635882
data/models,Qwen/Qwen3-4B,,model.layers.16.self_attn.v_proj.weight,16,v_proj,"(1024, 2560)",1024,2560,1024,1024,1.0,614,0.599609375,9.964578566723503e-06,0.024676337838172913,0.0006089216913096607,-0.1552734375,0.15234375,3.814697265625e-07,float32,2025-09-02T08:17:32.635882
data/models,Qwen/Qwen3-4B,,model.layers.17.input_layernorm.weight,17,norm,"(2560,)",1,2560,1,1,1.0,1,1.0,0.5290446281433105,0.24811595678329468,0.061561524868011475,0.045166015625,1.5,0.0,float32,2025-09-02T08:17:32.635882
data/models,Qwen/Qwen3-4B,,model.layers.17.mlp.down_proj.weight,17,other,"(2560, 9728)",2560,9728,2560,2560,1.0,1786,0.69765625,1.376802401864552e-06,0.022491635754704475,0.0005058736423961818,-0.73046875,0.74609375,4.417017886513158e-07,float32,2025-09-02T08:17:32.635882
data/models,Qwen/Qwen3-4B,,model.layers.17.mlp.gate_proj.weight,17,other,"(9728, 2560)",9728,2560,2560,2560,1.0,1742,0.68046875,2.320620114915073e-05,0.023643052205443382,0.0005589938955381513,-0.59375,0.6484375,2.4092824835526317e-07,float32,2025-09-02T08:17:32.635882
