model_path,model_id,revision,param_name,layer_index,block_type,shape,rows,cols,design_rank,actual_rank,rank_ratio,svd_90_percent_rank,svd_90_percent_ratio,mean,std,var,min,max,sparsity,dtype,created_at
/home/user/transformer_parameter_analysis/data/models/bert-base-uncased,bert-base-uncased,,bert.encoder.layer.8.attention.output.dense.bias,,other,"(768,)",1,768,1,1,1.0,1,1.0,0.00026064165285788476,0.06383760273456573,0.004075239412486553,-0.19562987983226776,1.2156602144241333,0.0,float32,2025-09-02T10:54:23.197596
/home/user/transformer_parameter_analysis/data/models/bert-base-uncased,bert-base-uncased,,bert.encoder.layer.8.attention.output.dense.weight,,output,"(768, 768)",768,768,768,768,1.0,367,0.4778645833333333,-1.6891167433641385e-06,0.03355789557099342,0.0011261324398219585,-0.5421141982078552,0.41073885560035706,0.0,float32,2025-09-02T10:54:23.197596
/home/user/transformer_parameter_analysis/data/models/bert-base-uncased,bert-base-uncased,,bert.encoder.layer.8.attention.self.key.bias,,other,"(768,)",1,768,1,1,1.0,1,1.0,0.00024041983124334365,0.00665264530107379,4.425768929650076e-05,-0.01806599274277687,0.0252956822514534,0.0,float32,2025-09-02T10:54:23.197596
/home/user/transformer_parameter_analysis/data/models/bert-base-uncased,bert-base-uncased,,bert.encoder.layer.8.attention.self.key.weight,,other,"(768, 768)",768,768,768,768,1.0,308,0.4010416666666667,-4.2690226109698415e-05,0.04413144290447235,0.001947584212757647,-0.40166378021240234,0.38411179184913635,0.0,float32,2025-09-02T10:54:23.197596
/home/user/transformer_parameter_analysis/data/models/bert-base-uncased,bert-base-uncased,,bert.encoder.layer.8.attention.self.query.bias,,other,"(768,)",1,768,1,1,1.0,1,1.0,-0.00893902126699686,0.1743527054786682,0.030398866161704063,-0.6897562146186829,0.7404931783676147,0.0,float32,2025-09-02T10:54:23.197596
/home/user/transformer_parameter_analysis/data/models/bert-base-uncased,bert-base-uncased,,bert.encoder.layer.8.attention.self.query.weight,,other,"(768, 768)",768,768,768,768,1.0,310,0.4036458333333333,0.0001210563350468874,0.044020168483257294,0.0019377751741558313,-0.3796270489692688,0.35009923577308655,0.0,float32,2025-09-02T10:54:23.197596
/home/user/transformer_parameter_analysis/data/models/bert-base-uncased,bert-base-uncased,,bert.encoder.layer.8.attention.self.value.bias,,other,"(768,)",1,768,1,1,1.0,1,1.0,-0.0005842854152433574,0.04427799955010414,0.001960541121661663,-0.4491664469242096,0.23946444690227509,0.0,float32,2025-09-02T10:54:23.197596
/home/user/transformer_parameter_analysis/data/models/bert-base-uncased,bert-base-uncased,,bert.encoder.layer.8.attention.self.value.weight,,other,"(768, 768)",768,768,768,768,1.0,349,0.4544270833333333,9.540911378280725e-06,0.035406239330768585,0.0012536018621176481,-0.1871761828660965,0.17780016362667084,0.0,float32,2025-09-02T10:54:23.197596
/home/user/transformer_parameter_analysis/data/models/bert-base-uncased,bert-base-uncased,,bert.encoder.layer.8.intermediate.dense.bias,,other,"(3072,)",1,3072,1,1,1.0,1,1.0,-0.09970869868993759,0.04841792210936546,0.002344295149669051,-0.4334365129470825,0.44552308320999146,0.0,float32,2025-09-02T10:54:23.197596
/home/user/transformer_parameter_analysis/data/models/bert-base-uncased,bert-base-uncased,,bert.encoder.layer.8.intermediate.dense.weight,,other,"(3072, 768)",3072,768,768,768,1.0,528,0.6875,0.00039120251312851906,0.03900829330086708,0.0015216469764709473,-0.43370410799980164,0.37640872597694397,4.238552517361111e-07,float32,2025-09-02T10:54:23.197596
